"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Condition","BldgType","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","MoSold","YrSold","SalePrice"
400,60,"FV",65,8125,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2006,2007,"Gable","CompShg","Stone",100,"Gd","TA",1092,"GasA","Ex","Y","SBrkr",1112,438,0,1550,1,0,2,0,2,1,"Gd",7,0,2,438,"TA","TA","Y",0,168,0,0,0,0,NA,10,2009,241000
401,120,"RL",38,14963,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",8,5,1996,1996,"Gable","CompShg","None",0,"Gd","TA",1260,"GasA","Ex","Y","SBrkr",1288,0,0,1288,1,0,1,1,1,1,"Ex",4,2,2,500,"TA","TA","Y",120,30,0,0,224,0,NA,12,2008,245500
402,20,"RL",65,8767,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2005,2005,"Gable","CompShg","None",0,"Gd","TA",1310,"GasA","Ex","Y","SBrkr",1310,0,0,1310,0,0,2,0,3,1,"Gd",6,1,2,400,"TA","TA","Y",0,0,0,0,0,0,NA,7,2006,164990
403,30,"RL",60,10200,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,8,1940,1997,"Gable","CompShg","None",0,"TA","TA",672,"GasA","Ex","Y","SBrkr",672,0,0,672,0,0,1,0,2,1,"TA",4,0,1,240,"TA","TA","N",168,0,0,0,0,0,NA,8,2008,108000
404,60,"RL",93,12090,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",8,5,1998,1998,"Hip","CompShg","BrkFace",650,"Gd","TA",1141,"GasA","Gd","Y","SBrkr",1165,1098,0,2263,0,0,2,1,4,1,"Gd",10,1,2,420,"TA","TA","Y",144,123,0,0,0,0,NA,7,2006,NA
405,60,"RL",NA,10364,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,1995,1996,"Gable","CompShg","None",0,"TA","TA",806,"GasA","Gd","Y","SBrkr",806,766,0,1572,0,0,2,1,3,1,"TA",7,1,2,373,"TA","TA","Y",0,40,0,0,0,0,NA,5,2007,168000
406,20,"RL",NA,9991,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Feedr","1Fam",4,4,1976,1993,"Gable","CompShg","None",0,"TA","TA",1281,"GasA","Ex","Y","SBrkr",1620,0,0,1620,1,0,2,0,3,1,"TA",8,1,2,490,"TA","TA","Y",120,78,0,0,0,0,NA,6,2009,150000
407,50,"RL",51,10480,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,1936,1950,"Gable","CompShg","None",0,"TA","TA",1064,"GasA","Ex","Y","FuseA",1166,0,473,1639,0,0,1,0,3,1,"TA",6,0,1,240,"TA","TA","Y",0,0,0,0,0,0,NA,3,2008,NA
408,70,"RL",63,15576,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,7,1915,1976,"Gable","CompShg","None",0,"TA","TA",840,"GasA","Ex","Y","SBrkr",840,840,0,1680,0,0,2,0,4,1,"TA",8,0,1,308,"TA","TA","Y",0,0,160,0,0,0,NA,3,2008,177000
409,60,"RL",109,14154,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",7,5,2006,2006,"Gable","CompShg","BrkFace",350,"Gd","TA",1063,"GasA","Ex","Y","SBrkr",1071,1101,0,2172,0,0,2,1,3,1,"Gd",9,1,3,947,"TA","TA","Y",192,62,0,0,0,0,NA,8,2007,280000
410,60,"FV",85,10800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,2007,2008,"Gable","CompShg","Stone",100,"Gd","TA",1034,"GasA","Ex","Y","SBrkr",1050,1028,0,2078,1,0,2,1,3,1,"Ex",8,1,3,836,"TA","TA","Y",0,102,0,0,0,0,NA,4,2008,339750
411,20,"RL",68,9571,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,3,1958,1958,"Gable","CompShg","None",0,"TA","Fa",1276,"GasA","TA","Y","FuseA",1276,0,0,1276,0,0,1,0,3,1,"TA",5,0,1,350,"TA","TA","Y",0,0,0,0,0,0,NA,6,2009,60000
412,190,"RL",100,34650,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Norm","2fmCon",5,5,1955,1955,"Hip","CompShg","None",0,"TA","TA",1056,"GasA","TA","N","SBrkr",1056,0,0,1056,1,0,1,0,3,1,"TA",5,0,2,572,"TA","TA","Y",264,0,0,0,0,0,NA,1,2006,145000
413,20,"FV",NA,4403,"Pave",NA,"IR2","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2009,2009,"Gable","CompShg","Stone",432,"Ex","TA",1470,"GasA","Ex","Y","SBrkr",1478,0,0,1478,1,0,2,1,2,1,"Gd",7,1,2,484,"TA","TA","Y",0,144,0,0,0,0,NA,6,2010,222000
414,30,"RM",56,8960,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Artery","1Fam",5,6,1927,1950,"Gable","CompShg","None",0,"TA","TA",1008,"GasA","Gd","Y","FuseA",1028,0,0,1028,0,0,1,0,2,1,"TA",5,1,2,360,"TA","TA","Y",0,0,130,0,0,0,NA,3,2010,115000
415,60,"RL",59,11228,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","Norm","1Fam",7,5,1993,1993,"Gable","CompShg","None",0,"Gd","TA",1080,"GasA","Ex","Y","SBrkr",1080,1017,0,2097,0,1,2,1,3,1,"Gd",9,1,3,678,"TA","TA","Y",196,187,0,0,0,0,NA,12,2008,228000
416,20,"RL",73,8899,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2007,2007,"Gable","CompShg","None",0,"Gd","TA",1340,"GasA","Ex","Y","SBrkr",1340,0,0,1340,0,0,2,0,3,1,"Gd",6,0,2,396,"TA","TA","Y",100,30,0,0,0,0,NA,8,2007,181134
417,60,"RL",74,7844,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,7,1978,1978,"Hip","CompShg","BrkFace",203,"TA","TA",672,"GasA","TA","Y","SBrkr",672,728,0,1400,0,0,1,1,3,1,"TA",6,1,2,440,"TA","TA","Y",0,0,0,0,0,0,NA,3,2006,NA
418,70,"RL",86,22420,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Feedr","1Fam",6,6,1918,1950,"Hip","CompShg","None",0,"TA","TA",1370,"GasW","TA","N","FuseA",1370,1254,0,2624,1,0,2,1,4,1,"TA",10,1,3,864,"TA","TA","N",0,0,0,0,0,0,NA,11,2007,NA
419,50,"RL",60,8160,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,6,1940,1950,"Gable","CompShg","None",0,"TA","TA",756,"GasA","Fa","N","FuseF",756,378,0,1134,1,0,1,1,3,1,"TA",7,0,1,240,"TA","TA","P",0,0,0,0,0,0,NA,4,2007,126000
420,20,"RL",65,8450,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,6,1968,1968,"Gable","CompShg","None",0,"TA","TA",1056,"GasA","Ex","Y","SBrkr",1056,0,0,1056,1,0,1,0,3,1,"TA",6,1,1,304,"TA","TA","Y",0,85,184,0,0,0,NA,7,2010,142000
421,90,"RM",78,7060,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","Duplex",7,5,1997,1998,"Gable","CompShg","BrkFace",200,"TA","Gd",1344,"GasA","Ex","Y","SBrkr",1344,0,0,1344,2,0,2,0,2,2,"TA",8,0,4,784,"TA","TA","Y",0,0,0,0,0,0,NA,11,2008,206300
422,20,"RL",NA,16635,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","Norm","1Fam",6,7,1977,2000,"Gable","CompShg","Stone",126,"Gd","TA",1602,"GasA","Gd","Y","SBrkr",1602,0,0,1602,0,1,2,0,3,1,"Gd",8,1,2,529,"TA","TA","Y",240,0,0,0,0,0,NA,6,2009,NA
423,20,"RL",100,21750,"Pave",NA,"Reg","HLS","AllPub","Inside","Mod","Artery","1Fam",5,5,1954,1954,"Hip","CompShg","None",0,"TA","TA",988,"GasA","Ex","Y","FuseA",988,0,0,988,0,0,1,0,2,1,"TA",4,0,2,520,"TA","TA","N",0,0,0,0,0,0,NA,2,2008,113000
424,60,"RL",80,9200,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,1998,1998,"Gable","CompShg","BrkFace",473,"Gd","TA",1470,"GasA","Gd","Y","SBrkr",1470,1160,0,2630,1,0,2,1,4,1,"Gd",8,1,3,696,"TA","TA","Y",0,66,0,0,0,0,NA,6,2008,315000
425,20,"RL",72,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,5,1956,1956,"Gable","CompShg","BrkFace",74,"TA","TA",1196,"GasA","Gd","Y","FuseA",1196,0,0,1196,1,0,1,0,2,1,"TA",6,1,1,297,"TA","TA","Y",0,44,0,0,0,0,NA,5,2008,139000
426,60,"RM",60,3378,"Pave","Grvl","Reg","HLS","AllPub","Inside","Gtl","Norm","1Fam",7,8,1946,1992,"Gable","CompShg","None",0,"TA","Gd",651,"GasA","Gd","Y","SBrkr",707,682,0,1389,0,0,1,1,3,1,"TA",6,2,1,240,"TA","TA","P",0,0,126,0,0,0,NA,9,2009,135000
427,80,"RL",NA,12800,"Pave",NA,"Reg","Low","AllPub","Inside","Mod","Norm","1Fam",7,5,1989,1989,"Gable","CompShg","BrkFace",145,"Gd","TA",1518,"GasA","Gd","Y","SBrkr",1644,0,0,1644,1,1,2,0,2,1,"Gd",5,1,2,569,"TA","TA","Y",80,0,0,0,396,0,NA,8,2009,275000
428,20,"RL",77,8593,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",4,6,1957,1957,"Hip","CompShg","None",0,"TA","TA",907,"GasA","Ex","Y","SBrkr",907,0,0,907,0,0,1,0,3,1,"TA",5,0,1,352,"TA","TA","Y",0,0,0,0,0,0,NA,7,2008,109008
429,20,"RL",64,6762,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,2007,2007,"Gable","CompShg","BrkFace",108,"Gd","TA",1208,"GasA","Ex","Y","SBrkr",1208,0,0,1208,1,0,2,0,2,1,"Gd",6,0,2,628,"TA","TA","Y",105,54,0,0,0,0,NA,9,2007,195400
430,20,"RL",130,11457,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",6,5,1988,1988,"Gable","CompShg","None",0,"TA","TA",1392,"GasA","TA","Y","SBrkr",1412,0,0,1412,1,0,2,0,3,1,"Gd",6,1,2,576,"TA","TA","Y",0,0,169,0,0,0,NA,3,2009,175000
431,160,"RM",21,1680,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","Twnhs",6,5,1971,1971,"Gable","CompShg","BrkFace",232,"TA","TA",483,"GasA","TA","Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"TA",4,0,1,264,"TA","TA","Y",0,0,0,0,0,0,NA,7,2008,85400
432,50,"RM",60,5586,"Pave",NA,"IR1","Bnk","AllPub","Inside","Gtl","Feedr","1Fam",6,7,1920,1998,"Gable","CompShg","None",0,"TA","TA",901,"GasA","Gd","Y","SBrkr",1088,110,0,1198,0,0,1,0,4,1,"TA",7,0,0,0,NA,NA,"N",0,98,0,0,0,0,NA,9,2008,79900
433,160,"RM",24,1920,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",5,5,1971,1971,"Gable","CompShg","BrkFace",376,"TA","TA",765,"GasA","Ex","Y","SBrkr",765,600,0,1365,1,0,1,1,2,1,"TA",6,0,2,440,"TA","TA","Y",240,36,0,0,0,0,NA,8,2007,122500
434,60,"RL",100,10839,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",6,5,1997,1998,"Gable","CompShg","None",0,"TA","TA",926,"GasA","Ex","Y","SBrkr",926,678,0,1604,0,0,2,1,3,1,"TA",7,1,2,470,"TA","TA","Y",0,36,0,0,0,0,NA,7,2008,181000
435,180,"RM",21,1890,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","Twnhs",4,7,1972,1972,"Gable","CompShg","None",0,"TA","Gd",630,"GasA","Gd","Y","SBrkr",630,0,0,630,1,0,1,0,1,1,"TA",3,0,0,0,NA,NA,"Y",88,0,0,0,0,0,NA,6,2008,81000
436,60,"RL",43,10667,"Pave",NA,"IR2","Lvl","AllPub","CulDSac","Gtl","PosN","1Fam",7,6,1996,1996,"Gable","CompShg","None",0,"Gd","TA",799,"GasA","Ex","Y","SBrkr",827,834,0,1661,1,0,2,1,3,1,"Gd",6,1,2,550,"TA","TA","Y",158,61,0,0,0,0,NA,4,2009,NA
437,50,"RM",40,4400,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,8,1920,1950,"Gable","CompShg","None",0,"TA","TA",648,"GasA","TA","Y","FuseA",734,384,0,1118,0,0,1,0,2,1,"TA",6,0,2,440,"TA","TA","Y",0,0,0,0,0,0,NA,10,2006,116000
438,45,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,7,1926,2004,"Gable","CompShg","None",0,"Gd","TA",884,"GasA","Gd","Y","SBrkr",904,0,0,904,0,0,1,0,2,1,"TA",4,0,1,180,"TA","TA","Y",0,0,105,0,0,0,NA,1,2009,119000
439,30,"RL",40,4280,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,6,1913,2002,"Gable","CompShg","None",0,"TA","TA",440,"GasA","TA","N","SBrkr",694,0,0,694,0,0,1,0,2,1,"Gd",4,1,1,352,"Gd","TA","P",0,0,34,0,0,0,NA,3,2007,90350
440,50,"RL",67,12354,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",6,8,1920,2000,"Gable","CompShg","None",0,"TA","TA",684,"GasA","Gd","Y","SBrkr",684,512,0,1196,0,0,1,0,3,1,"Gd",7,0,2,528,"TA","TA","Y",0,46,0,0,0,0,NA,8,2009,110000
441,20,"RL",105,15431,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",10,5,2008,2008,"Hip","CompShg","Stone",200,"Ex","TA",3094,"GasA","Ex","Y","SBrkr",2402,0,0,2402,1,0,2,0,2,1,"Ex",10,2,3,672,"TA","TA","Y",0,72,0,0,170,0,NA,4,2009,NA
442,90,"RL",92,12108,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","Duplex",4,4,1955,1955,"Gable","CompShg","BrkFace",270,"TA","TA",1440,"GasA","TA","N","FuseF",1440,0,0,1440,0,0,2,0,4,2,"Fa",8,0,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,9,2008,118000
443,50,"RM",52,6240,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,7,1930,1992,"Gable","CompShg","None",0,"TA","TA",1078,"GasA","TA","Y","SBrkr",1128,445,0,1573,0,0,2,0,3,1,"TA",8,1,2,360,"TA","TA","P",0,0,0,0,0,0,NA,6,2008,162900
444,120,"RL",53,3922,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",7,5,2006,2007,"Gable","CompShg","BrkFace",72,"Gd","TA",1258,"GasA","Ex","Y","SBrkr",1258,0,0,1258,0,0,2,0,2,1,"Gd",6,1,3,648,"TA","TA","Y",144,16,0,0,0,0,NA,6,2007,NA
445,60,"RL",70,8750,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,1994,1995,"Gable","CompShg","None",0,"Gd","Gd",915,"GasA","Ex","Y","SBrkr",933,975,0,1908,1,0,2,1,4,1,"Gd",8,1,2,493,"TA","TA","Y",144,133,0,0,0,0,NA,7,2008,210000
446,20,"RL",73,9855,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",6,5,1956,1956,"Hip","CompShg","None",0,"TA","TA",1436,"GasA","Fa","Y","SBrkr",1689,0,0,1689,0,0,1,0,3,1,"TA",7,1,2,480,"TA","TA","Y",0,0,0,0,0,0,NA,11,2009,127500
447,20,"RL",137,16492,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","PosA","1Fam",6,6,1966,2002,"Gable","CompShg","None",0,"Gd","TA",1517,"GasA","Ex","Y","SBrkr",1888,0,0,1888,0,0,2,1,2,1,"Gd",6,1,2,578,"TA","TA","Y",0,0,0,0,0,0,NA,6,2010,190000
448,60,"RL",NA,11214,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",7,5,1998,1999,"Gable","CompShg","None",0,"Gd","TA",930,"GasA","Gd","Y","SBrkr",956,930,0,1886,0,0,2,1,4,1,"Gd",10,1,2,431,"TA","TA","Y",89,0,0,0,0,0,NA,7,2006,199900
449,50,"RM",50,8600,"Pave",NA,"Reg","Bnk","AllPub","Inside","Gtl","Norm","1Fam",6,6,1937,1950,"Gable","CompShg","None",0,"TA","TA",780,"GasA","TA","Y","SBrkr",780,596,0,1376,0,0,2,0,3,1,"TA",7,1,1,198,"TA","TA","N",0,0,0,0,0,0,NA,6,2006,119500
450,50,"RM",50,6000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",3,7,1948,2002,"Gable","CompShg","None",0,"TA","Gd",649,"GasA","Ex","Y","SBrkr",679,504,0,1183,0,0,1,1,2,1,"TA",6,0,1,308,"TA","TA","Y",0,176,0,0,0,0,NA,6,2007,NA
451,30,"RM",70,5684,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",6,8,1930,2005,"Hip","CompShg","None",0,"TA","TA",813,"GasA","Ex","Y","FuseA",813,0,0,813,0,0,1,0,2,1,"Gd",5,0,1,270,"Fa","Fa","N",0,113,0,0,0,0,NA,6,2006,NA
452,20,"RL",62,70761,"Pave",NA,"IR1","Low","AllPub","Inside","Mod","Norm","1Fam",7,5,1975,1975,"Gable","WdShngl","None",0,"TA","TA",1533,"GasA","TA","Y","SBrkr",1533,0,0,1533,1,0,2,0,2,1,"Gd",5,2,2,576,"TA","TA","Y",200,54,0,0,0,0,NA,12,2006,280000
453,60,"RL",NA,9303,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","1Fam",6,5,1996,1997,"Hip","CompShg","BrkFace",42,"Gd","TA",872,"GasA","Ex","Y","SBrkr",888,868,0,1756,1,0,2,1,3,1,"TA",7,0,2,422,"TA","TA","Y",144,122,0,0,0,0,NA,7,2007,204000
454,60,"FV",75,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,2008,2008,"Gable","CompShg","None",0,"Gd","TA",768,"GasA","Ex","Y","SBrkr",786,804,0,1590,0,0,2,1,3,1,"Gd",6,0,2,676,"TA","TA","Y",0,30,0,0,0,0,NA,6,2009,210000
455,90,"RL",63,9297,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","Duplex",5,5,1976,1976,"Gable","CompShg","None",0,"TA","TA",1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,2,0,2,0,4,2,"TA",8,0,2,560,"TA","TA","Y",0,0,0,0,0,0,NA,7,2006,188000
456,20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,6,1973,1973,"Hip","CompShg","BrkFace",320,"TA","TA",1242,"GasA","Fa","Y","SBrkr",1242,0,0,1242,0,0,1,1,3,1,"TA",6,1,2,528,"TA","TA","Y",0,0,0,0,0,0,NA,9,2007,NA
457,70,"RM",34,4571,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,5,1916,1950,"Gable","CompShg","None",0,"TA","TA",624,"GasA","Fa","N","SBrkr",624,720,0,1344,0,0,1,0,4,1,"TA",7,0,3,513,"Fa","Fa","Y",0,0,96,0,0,0,NA,5,2008,98000
458,20,"RL",NA,53227,"Pave",NA,"IR1","Low","AllPub","CulDSac","Mod","Norm","1Fam",4,6,1954,1994,"Flat","Tar&Grv","None",0,"TA","TA",1364,"GasA","Ex","Y","SBrkr",1663,0,0,1663,1,0,1,0,2,1,"Gd",6,2,2,529,"TA","TA","Y",224,137,0,0,0,0,NA,3,2008,256000
459,70,"RM",NA,5100,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,7,1925,1996,"Hip","CompShg","None",0,"TA","Gd",588,"GasA","Fa","Y","SBrkr",833,833,0,1666,0,0,1,0,3,1,"Gd",7,1,1,228,"TA","TA","Y",192,63,0,0,0,0,NA,6,2008,161000
460,50,"RL",NA,7015,"Pave",NA,"IR1","Bnk","AllPub","Corner","Gtl","Norm","1Fam",5,4,1950,1950,"Gable","CompShg","BrkCmn",161,"TA","TA",709,"GasA","TA","Y","SBrkr",979,224,0,1203,1,0,1,0,3,1,"Gd",5,1,1,352,"TA","TA","Y",0,0,248,0,0,0,NA,7,2009,110000
461,60,"FV",75,8004,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","RRAn","1Fam",8,5,2009,2009,"Gable","CompShg","Stone",110,"Gd","TA",832,"GasA","Ex","Y","SBrkr",832,1103,0,1935,1,0,2,1,3,1,"TA",8,0,2,552,"TA","TA","Y",0,150,0,0,0,0,NA,12,2009,263435
462,70,"RL",60,7200,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Feedr","1Fam",7,9,1936,2007,"Gable","CompShg","None",0,"Gd","Gd",560,"GasA","Ex","Y","SBrkr",575,560,0,1135,1,0,1,0,3,1,"Gd",6,0,2,576,"TA","TA","Y",256,0,0,0,0,0,NA,4,2009,155000
463,20,"RL",60,8281,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",5,5,1965,1965,"Gable","CompShg","None",0,"TA","TA",864,"GasA","Gd","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,1,1,360,"TA","TA","Y",0,0,236,0,0,0,NA,12,2009,62383
464,70,"RL",74,11988,"Pave",NA,"IR1","HLS","AllPub","Inside","Mod","Norm","1Fam",6,7,1934,1995,"Hip","CompShg","None",0,"TA","TA",715,"GasA","Fa","Y","FuseA",849,811,0,1660,0,0,1,1,3,1,"TA",6,1,1,240,"TA","TA","Y",0,0,0,0,0,0,NA,8,2008,188700
465,20,"RL",60,8430,"Pave",NA,"Reg","HLS","AllPub","Inside","Mod","Norm","1Fam",5,5,1978,1978,"Gable","CompShg","BrkFace",136,"TA","TA",1040,"GasA","TA","Y","SBrkr",1040,0,0,1040,0,0,2,0,3,1,"TA",5,0,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,8,2009,124000
466,120,"RM",NA,3072,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",7,5,2004,2004,"Hip","CompShg","BrkFace",18,"Gd","TA",1375,"GasA","Ex","Y","SBrkr",1414,0,0,1414,0,0,2,0,2,1,"Gd",6,1,2,398,"TA","TA","Y",144,20,0,0,0,0,NA,5,2006,178740
467,20,"RL",85,10628,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","1Fam",7,5,1970,1970,"Flat","Tar&Grv","None",0,"TA","Gd",1277,"GasA","TA","Y","SBrkr",1277,0,0,1277,1,0,1,0,2,1,"TA",5,1,2,526,"TA","TA","Y",0,0,0,0,176,0,NA,4,2007,167000
468,70,"RL",79,9480,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Artery","1Fam",5,7,1942,1995,"Gable","CompShg","Stone",224,"TA","TA",728,"GasA","Ex","Y","SBrkr",888,756,0,1644,0,0,1,1,3,1,"Gd",7,2,1,312,"TA","TA","Y",168,0,0,0,0,0,NA,6,2007,146500
469,20,"RL",98,11428,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,2006,2006,"Gable","CompShg","Stone",248,"Gd","TA",1626,"GasA","Ex","Y","SBrkr",1634,0,0,1634,0,0,2,0,3,1,"Gd",7,1,3,866,"TA","TA","Y",0,44,0,0,0,0,NA,5,2007,250000
470,60,"RL",76,9291,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","RRNe","1Fam",6,5,1993,1993,"Gable","CompShg","BrkFace",120,"Gd","TA",832,"GasA","Ex","Y","SBrkr",832,878,0,1710,0,0,2,1,3,1,"Gd",7,0,2,506,"TA","TA","Y",144,70,0,0,0,0,NA,6,2008,187000
471,120,"RL",NA,6820,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Norm","TwnhsE",8,5,1985,1985,"Gable","CompShg","None",0,"Gd","TA",1488,"GasA","TA","Y","SBrkr",1502,0,0,1502,1,0,1,1,1,1,"Gd",4,0,2,528,"TA","TA","Y",0,54,0,0,140,0,NA,6,2010,212000
472,60,"RL",92,11952,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","PosA","1Fam",7,6,1977,1977,"Mansard","WdShake","None",0,"TA","TA",808,"GasA","TA","Y","SBrkr",1161,808,0,1969,0,0,2,1,3,1,"TA",8,1,2,534,"TA","TA","Y",0,0,0,0,276,0,NA,11,2007,190000
473,180,"RM",35,3675,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",6,5,2005,2005,"Gable","CompShg","BrkFace",80,"TA","TA",547,"GasA","Ex","Y","SBrkr",1072,0,0,1072,1,0,1,0,2,1,"TA",5,0,2,525,"TA","TA","Y",0,28,0,0,0,0,NA,6,2008,NA
474,20,"RL",110,14977,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Norm","1Fam",8,5,2006,2007,"Gable","CompShg","BrkFace",304,"Gd","TA",1976,"GasA","Ex","Y","SBrkr",1976,0,0,1976,1,0,2,0,2,1,"Gd",7,1,3,908,"TA","TA","Y",250,63,0,0,0,0,NA,7,2007,440000
475,120,"RL",41,5330,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Norm","TwnhsE",8,5,2000,2000,"Gable","CompShg","None",0,"Gd","TA",1494,"GasA","Ex","Y","SBrkr",1652,0,0,1652,1,0,2,0,2,1,"Ex",6,0,2,499,"TA","TA","Y",96,48,0,0,0,0,NA,8,2007,251000
476,20,"RL",80,8480,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Norm","1Fam",5,6,1963,1963,"Hip","CompShg","None",0,"TA","TA",970,"GasA","TA","Y","SBrkr",970,0,0,970,1,0,1,0,2,1,"TA",5,0,2,624,"TA","TA","Y",0,24,0,0,192,0,NA,7,2007,132500
477,20,"RL",75,13125,"Pave",NA,"Reg","Lvl","AllPub","Inside","Mod","Norm","1Fam",6,5,1997,1998,"Gable","CompShg","BrkFace",215,"TA","TA",1478,"GasA","Ex","Y","SBrkr",1493,0,0,1493,1,0,2,0,3,1,"Gd",7,1,2,508,"TA","TA","Y",140,39,0,0,0,0,NA,4,2008,208900
